did,handle,avatar,description,display_name,created_at,indexed_at,followers_count,region
did:plc:onsek4fqz6qmex2txy4rx5qf,nondescriptive.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:onsek4fqz6qmex2txy4rx5qf/bafkreib34shihr5vaywhhwav4nmahhhdw2nqdurtgd6ev5ezog5oawvumq@jpeg,"Politics, running, running politics from an ill-informed perspective. Keep my informed opinions out of this. I enjoy neo-pronouns, they/them and she/her.",Bratislava,2023-08-24T07:06:22.454Z,2024-11-25T22:58:56.409Z,265,
did:plc:dwmujaynjbnkf6wtqy2ulxnp,jba1975.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:dwmujaynjbnkf6wtqy2ulxnp/bafkreiamzuc5yktgd2uhhsh2cboxajdq4rthqanamwbhzrwvc3esvmnlly@jpeg,"Clinical Lecturer in Law @YLS
Medical-Legal Partnership Director 
AAUP member and Celtic FC fan
New Haven parent 
🎶 > 💣
Push back the catastrophe 
Make room for justice 
Free 🇵🇸",James Bhandary-Alexander,2024-09-25T02:19:09.144Z,2024-11-29T03:14:10.409Z,527,
did:plc:hrihh5pxpowncma6ckfq6grb,librarian46.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:hrihh5pxpowncma6ckfq6grb/bafkreiglaroug5p3z7hsj6iimgihobdls2yek72s27wjehv3eenvfbcqe4@jpeg,,,2024-11-09T12:51:22.319Z,2024-11-09T12:51:22.319Z,24,
did:plc:fhuzdgkfv2aq3sfsdsa6gg6m,arosensweigbskysoc.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:fhuzdgkfv2aq3sfsdsa6gg6m/bafkreigyyju23gxvhe7a4ilz4xzblzfrng5lfskpb45242lxm3qpcce574@jpeg,Reader. Writer. Prof. of French and Visual Culture at the University of Rochester. Writing a book about early modern Protestant resistance theory and Christian nationalism in the 21st-Century United States. Views my own.,Anna Rosensweig,2024-06-19T14:56:09.713Z,2024-11-14T17:55:12.363Z,1735,
did:plc:enli6e4x26jtravwdy7ctux3,geno-kusa.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:enli6e4x26jtravwdy7ctux3/bafkreie5rnrd6aasjfms4p6advq55s6iz2a7dxk4i6ec3i2s4gekbrsnfa@jpeg,"I was the same handle on Twitter. Masters in Public Policy, with a focus on Economics and Law Masters in International Business with a focus on Global Marketing. Volunteer Cert. Personal Trainer.  We have left the USA for Ireland because of Trump",A.K.A Patriotic Moose and Lamb,2024-09-05T00:37:55.469Z,2024-11-22T08:57:01.816Z,1609,
did:plc:codnfkffnvowa7q6tfdjiuhd,miurbanski.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:codnfkffnvowa7q6tfdjiuhd/bafkreifiwzzzcis2ykr6a6e6wj4l53i5qfk37buyeqkpl3yznb5opr2lpi@jpeg,"Partnered-up mom and home office nonprofit warrior, here for sustainability, racial and social equity, democracy, and a better world🌎. And dogs and cats. Rarely funny.
All thoughts my own.
DMs ignored / you get blocked!
🇵🇱born, 🇺🇸raised. RESIST✊! Support 🇺🇦!",Mon,2024-11-13T22:40:54.811Z,2024-11-27T22:49:22.008Z,1524,
did:plc:s7y3dgn6bclptqup5ofcx5wu,s1mt.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:s7y3dgn6bclptqup5ofcx5wu/bafkreigz6kystl5y6rq73x6is5j5pesvria7evrojijfftdtm555nyk2rm@jpeg,,,2024-11-13T23:35:22.515Z,2024-11-13T23:35:22.515Z,30,
did:plc:qbrcvn54snbtbuo6f6tmjymf,osteodog.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:qbrcvn54snbtbuo6f6tmjymf/bafkreid35cqiw3uchgpqsnewoinuzw6zrysa2zagvw733o6dvqoib7jmsy@jpeg,,,2024-11-14T18:29:51.757Z,2024-11-14T18:29:51.757Z,18,
did:plc:c2cptyssmktvt3yrxbjgrkvj,piariggirozzi.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:c2cptyssmktvt3yrxbjgrkvj/bafkreibjyj2kzwe4o4wwxnxkrnvuql3gnuvfv3gvvh7ielvjxbjobwbqoa@jpeg,"Professor of Global Politics at University of Southampton | Latin American political economy, rights & development | Regional governance, gender & migration | Views mine http://www.politics.soton.ac.uk/profile/piariggirozzi",Pía Riggirozzi,2024-11-18T15:33:22.881Z,2024-11-18T22:18:09.639Z,641,
did:plc:pv63smad6ivth2qsf65rv3uq,davidaviles.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:pv63smad6ivth2qsf65rv3uq/bafkreickhbw44vwwleve2l5ivvcz56nsks65lgu33tinosurvmlx4tmwv4@jpeg,"PhD in Political Economy from USyd. Economic Geography Postdoc at SMI-UQ.
Researching Critical Minerals, Energy Transition, Commodity Frontiers, State Theory,  🇨🇱+🇦🇺",David Aviles,2023-11-18T22:58:57.251Z,2024-11-26T11:56:34.109Z,409,
did:plc:jpb2eklpl3djqldb5u5qxp6u,dottieh.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:jpb2eklpl3djqldb5u5qxp6u/bafkreif5gga5q564wwfvbkoed7qox7gxdko2tq5mfynmf3xxpcycpa5crq@jpeg,I'm a retired older woman.  I've beaten cancer! Survived the death of my oldest daughter and my husband. I am woman hear me roar. I am not interested in dating. Proud democrat!,Dottie,2024-11-16T02:10:12.115Z,2024-11-27T02:44:03.708Z,523,
did:plc:cu6t2waczctzciapqkppdeyy,neildrobertson.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:cu6t2waczctzciapqkppdeyy/bafkreicyblnnx3glfwlwyqlfvzu4csmqdztpeytwlfewiamhg3xymjbrgy@jpeg,"Proud father. Software engineer. Amateur commentator on politics, economics, and environmental issues. Also a (self-identified) fount of wisdom  on everything else 😀 Likes: Family, Food, Travel, Dogs, Wine, Arsenal, Lefties, Comedy, Science, Evidence!",Neil Robertson,2024-11-12T14:25:21.945Z,2024-11-27T11:42:27.408Z,792,
did:plc:ncuooficcuzzysc4wc7ov4om,tracydoucet.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ncuooficcuzzysc4wc7ov4om/bafkreibwr5g3gglbdtj36abmpxjzkoracje5mtxucg7sqadic6op2jzp2a@jpeg,"Former NHS Chairman but too #woke & leftie for the Tories. Founder of Innov8. 
Rants about #Brexit #Politics #Justice #NHS",Tracy Doucét,2024-11-12T00:23:18.438Z,2024-11-17T22:29:00.656Z,116,
did:plc:xdi5hikgjfx3djavj2jsrsz3,clemtawney.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:xdi5hikgjfx3djavj2jsrsz3/bafkreidtcrkzplfhugditrvpq37cfeogxp44hmssszd3jbsqvu6jfkrjyq@jpeg,"Libertarian communist mugged by reality. 
Culture eats strategy for breakfast; I eat granola.
Kiwi. Toitū te Tiriti.


",Clem Tawney,2023-10-16T07:57:20.103Z,2024-11-18T03:14:19.576Z,92,
did:plc:n7n4u2bebk2xolj56b2kfoih,rassbariaw.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:n7n4u2bebk2xolj56b2kfoih/bafkreif5e7bgblln7udyl7htsdpek52n3v3j2kvicjpkkvvst3rbtkjpxa@jpeg,"የጥበብ መጀመሪያ እግዚአብሔርን መፍራት ነው ። ሞዓ አንበሳ ዘእምነገደ ይሁዳ።  ዖርቶዶክስ ተዋሕዶ። አንድ ኢትዮጵያ። 
Developmental, monetary, and fiscal policy; central banking, economics, finance, ex and anti-libertarian, history, syllogism, equity 

No porn 
No spam
No Bitcoin 
No marketing",ራስ ባሪያው Rass Bariaw,2023-06-18T09:54:12.726Z,2024-10-19T16:35:36.444Z,124,
did:plc:3ze7jvgvtv4rcsolheqwjcnd,oldspoke.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:3ze7jvgvtv4rcsolheqwjcnd/bafkreifvfjlp7ghxtleosae4afbquggmk57hwxbcwrhitsud4hkw5yikey@jpeg,,,2024-11-15T05:56:04.173Z,2024-11-15T05:56:04.173Z,10,
did:plc:dyb2cdhmv3mbzy6mzp23ewrd,jchaisse.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:dyb2cdhmv3mbzy6mzp23ewrd/bafkreifq346ng7frnoegngsulyry3ls5tux2o4rzgnzroatxtgzouzyej4@jpeg,law professor @CityULaw | editor-in-chief @JWITBrill & @pacific_law | columnist @fDiIntelligence | arbitrator @CIArb @difc @ihkiac @officialaiac,Julien Chaisse,2023-12-10T03:09:18.136Z,2024-01-26T03:26:21.961Z,314,
did:plc:7o36ahsls5z6f6ohsqjyrmfu,messmonstergigi.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:7o36ahsls5z6f6ohsqjyrmfu/bafkreidaioj5wk6pxtzljylhlkm5vjjgoztj5t7ouqjuuckzgqbk2tlk7u@jpeg,"Wife, mum, granny. Scot living in Yorkshire with my Lancashire husband. Confused? You will be. Growing old disgracefully, one gin at a time.",🎶Have Yourself A Gerri Little Xmas 🎶,2023-08-15T11:08:39.205Z,2024-11-25T15:13:55.007Z,2148,
did:plc:bwxmtdtpukt2keac2ljullvu,inesinesns.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:bwxmtdtpukt2keac2ljullvu/bafkreigmlnzwpayo5ie5nolxiafqwtegcbjqhqsivj6shbksxnmw6266hm@jpeg,"Don't mind me just watchin 🇲🇦🇫🇷
Freedom for oppressed people 
GR63",inesinesNS,2024-11-17T14:44:22.067Z,2024-11-18T09:13:27.985Z,89,
did:plc:yszajpciemsk7zgu5vs4evvg,greg69247.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:yszajpciemsk7zgu5vs4evvg/bafkreifthk4uberc5sqsc7fcllijstlqfe7dbkaqpsk5to62pgsae5xnzq@jpeg,"Not a Nazi.

I'm New Greg from The Good Place and I like stuff you probably like. I like to stand up to bullies. Again, not a Nazi. No way you say? ...WAY.

Joking aside... 95% of these posts are super cereal #CheckEmAll #Gregnonymous",New Greg (Gregnonymous),2024-11-16T19:35:20.607Z,2024-11-23T22:49:52.407Z,11904,
did:plc:4nbm2jisz2p32ashktr5ylv4,jacquelinebest.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:4nbm2jisz2p32ashktr5ylv4/bafkreiacxifoc75cyh24anr4xx42ovtlffwlqhxwsliozxx6at2rjkrl34@jpeg,Political economy Prof at the University of Ottawa. Current research: the politics of inflation and central banks; the early history of neoliberalism; practical ignorance; social theory. ,Jacqueline Best,2024-01-24T16:25:16.942Z,2024-02-01T18:32:48.750Z,2278,
did:plc:vtfuggq5lynin3fikikpd2tc,dazinprizm.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:vtfuggq5lynin3fikikpd2tc/bafkreih2p3ieb4uw3c74eorecgivlkwja2vu5t376zls5ke2melkld5cgy@jpeg,,,2024-11-18T10:03:58.186Z,2024-11-18T14:33:57.179Z,39,
did:plc:32dcetvpt5tngjden2e5ipsq,withdownes.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:32dcetvpt5tngjden2e5ipsq/bafkreiadiia6rznh4m7kkn5kjlypokfu3gcsaxq26bsxqadhnqvkefriwi@jpeg,"coffeewithbelindadownes.com - Linguist/Language Scientist, Ace, #ReframingFacialDifference, Reform Gambling",Bel Downes (Coffeewith…),2023-07-25T12:47:14.972Z,2024-11-12T07:39:21.238Z,287,
did:plc:lg6iyxihz3qybpunswuxnliq,uendesfelder.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:lg6iyxihz3qybpunswuxnliq/bafkreibhj635evmfcveexlerbcn7ojoto3jx5zmv6z6ktup7cax5qny6ye@jpeg,Single-Molecule Biophysics and Microbiology @UniBonn,Ulrike Endesfelder,2023-10-08T14:00:31.132Z,2024-11-25T14:45:32.609Z,1079,
did:plc:xcmfv5ekozkpwuzh4krz24lf,lenagempke.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:xcmfv5ekozkpwuzh4krz24lf/bafkreifjurddwmwpylco2bilygpnzetvrypwoa6khdqhuglvib55xnvbiy@jpeg,PhD Student @SOASEconomics. Feminist political economist researching household debt & social reproduction. Otherwise found falling off rocks or my bike.,Lena Gempke,2024-11-19T12:43:20.338Z,2024-11-19T12:54:04.137Z,34,
did:plc:5dv4geuljq2bwq5yrrdcazmw,mariokaj.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:5dv4geuljq2bwq5yrrdcazmw/bafkreico4iim7or3rj5ju4f5gwsatow7x73y3tdtrsz6ztdlnv5uosnvy4@jpeg,Data Analyst | MA in PolSci at CEU and Comenius Uni,Mário Kajan,2024-11-16T22:08:48.666Z,2024-11-16T22:18:01.471Z,36,
did:plc:t4nghuch7f5ieqpgeo6tvzce,moritzsz.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:t4nghuch7f5ieqpgeo6tvzce/bafkreifkvu5lujubhin4x24mmhvcdwzzbrn4mutmu7ldasde3qg3r54cdy@jpeg,Doutorando - UFBA - Brasil.,Moritz,2024-10-02T01:36:46.644Z,2024-10-24T08:58:55.939Z,101,
did:plc:zvyszncqimou3mpx6it4afbh,soerenhenn.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:zvyszncqimou3mpx6it4afbh/bafkreie34nbeylf4om5xlf3xu5scfjmgyxy73vdqkvhz42jk5v6qbvrcmm@jpeg,"Assistant Professor in Political Science at the University of Wisconsin-Madison.

Political Economy, Comparative Politics, Development Economics, Economic History.

soerenhenn.com",Soeren Henn,2023-10-09T12:47:29.439Z,2024-11-20T21:18:08.129Z,324,
did:plc:frntiyhiqlusqm5bvieygrs4,mamabearvt.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:frntiyhiqlusqm5bvieygrs4/bafkreibanvdv4wbsee34tjeaen3wqcjhh67nhhagt6qcjeufvbjn6cghjy@jpeg,,,2024-11-13T02:05:16.985Z,2024-11-13T02:05:16.985Z,38,
did:plc:fo6xmd3kl3mpkfp6vlghnch5,duncanmcvey.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:fo6xmd3kl3mpkfp6vlghnch5/bafkreig6gfhqmu5z5lsurixfxqs5ywwifgxsaf27quftk7gsujh7pgmjhm@jpeg,"Sports activism, football, politics, music, sometime campaign manager, educator, coach - recovering payments industry veteran.",Duncan McVey,2024-11-13T22:35:40.014Z,2024-11-16T19:27:51.430Z,467,
did:plc:5wcy3cuxfpryzz2xpk4gprd2,lucyannablues.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:5wcy3cuxfpryzz2xpk4gprd2/bafkreigmzejks6qicghh6vlmrgotph2hctb6ionidkehcmwsg7xcvot7eu@jpeg,,,2024-11-18T02:47:46.766Z,2024-11-18T02:47:46.766Z,63,
did:plc:mlkyu7qtmgdpi4jegk62dia6,kin-nakamoto.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:mlkyu7qtmgdpi4jegk62dia6/bafkreifpem7iwtwwrlpaaaeb57kxrqan3ek2vwdsrduczxqr7fpcyueo2a@jpeg,,,2024-11-15T09:02:03.867Z,2024-11-20T06:14:26.205Z,221,
did:plc:a56aft2mo3axms43uj3mkfxh,julestaylor.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:a56aft2mo3axms43uj3mkfxh/bafkreifvyph6dyxju7dnp5m7bwoestvdofolwuxte4osnnb3zcgijzxihu@jpeg,"He - Him / Musician 
Host @noeasyanswerpod / Producer @workingpod,@laborlinkpod, @vanquishedpod, & @cc_songwriters",Jules Taylor ☭ 🇵🇸,2023-05-01T19:47:13.360Z,2024-11-19T14:32:52.138Z,844,
did:plc:tnrboolb223vemzdal3vbeco,hoppydave6.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:tnrboolb223vemzdal3vbeco/bafkreihggoxwtzucmc5ijw7g4wtp4wrys4c3upo5pr3fw6wwovy6tkpo4q@jpeg,"Librarian, photographer, history lover.",Dave Marley,2024-08-31T14:35:50.338Z,2024-11-17T23:23:15.455Z,389,
did:plc:fil3npvntsdlhfh2xddx7g6b,galemo.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:fil3npvntsdlhfh2xddx7g6b/bafkreihpcq7yoytnahw5yzgkiqiv7erlarpvtrvzelge26jtvqvegcfmhq@jpeg,Professor of economics. Specialized on the economics of happiness. Humanist. Beyond GDP champion.,Gabriel Leite Mota,2023-12-27T18:55:58.493Z,2024-11-24T23:25:19.108Z,154,
did:plc:vhfitkbcjm23oxecowhhu5p5,sotiriat.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:vhfitkbcjm23oxecowhhu5p5/bafkreieptrkne5c7bjy4lqheqqw33v52j4w2dqmi7ckzkeellkd72toctu@jpeg,"Head of research unit European economic, employment and social policies-- @etui.bsky.social Research on EU socio-economic governance; labour markets; eco-social policies; Greece. Working mom.",Sotiria Theodoropoulou,2024-01-07T16:37:16.929Z,2024-11-23T23:06:13.408Z,246,
did:plc:3bgkwcsphraxmh5dguro6vgl,oscarvillas.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:3bgkwcsphraxmh5dguro6vgl/bafkreifybayhzqmhus5vdbdyhufguezld4kceqswg67moaktgquttdbyyu@jpeg,Economista del Estado. Publico movidas de historia económica antigua. Opiniones my own.,Óscar Villas Ferraz,2024-11-15T17:43:26.865Z,2024-11-24T17:10:31.709Z,1121,
did:plc:rrxfchkkzndk7xlg6nqbelqv,maxblesch.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:rrxfchkkzndk7xlg6nqbelqv/bafkreih6pilc5uu3wsjcfnkfdbc74hkb6wudy6a3i4sbxn3c6vq62ki62i@jpeg,PhD Candidate at Berlin School of Economics | Structural models in public economics & IO | Loves Python,Max Blesch,2023-10-06T18:14:41.758Z,2024-11-28T13:19:03.909Z,108,
did:plc:6cpa5acu7nv4xatgwi2aat5c,bevansadvocate.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:6cpa5acu7nv4xatgwi2aat5c/bafkreif5hua2jd4rbl2jkzoof6lixzfgrha4dzy5hz7oksp5qy4ax2qbqa@jpeg,"he/him | Australian economist living in Sydney | 
Views expressed are my own | Posts about Econ and welfare states",Michael Thrower Chowdhury,2023-07-01T01:31:33.820Z,2024-11-10T04:07:18.512Z,2070,
did:plc:2jap7ndo5qaydxv4oq4vk4lz,abhinavpriyadarshi.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:2jap7ndo5qaydxv4oq4vk4lz/bafkreigxme7vheaw6n4qq4wmtvzrx2jdwuqozesbxguarz74vnppxlynj4@jpeg,Don’t let the pursuit of tomorrow distract you from wonders of today!,Abhi,2024-11-12T14:58:04.545Z,2024-11-17T07:39:28.879Z,212,
did:plc:pbe75cavrx6antwmo2oxepg2,berilarslan.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:pbe75cavrx6antwmo2oxepg2/bafkreibo632eibfagkzbl74ly7u3j77m6mpfq34b64mnblm5bn724jytja@jpeg,"🏳️‍⚧️
metu econ",Beril Arslan,2024-11-22T17:25:38.516Z,2024-11-23T22:36:11.708Z,21,
did:plc:c2uuiauqneegdfz7x3vkepao,carigolden.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:c2uuiauqneegdfz7x3vkepao/bafkreib5tguwqaikfgxxquzx24qobypqwyff3bifye5uyjo25aa3v3ofs4@jpeg,,,2024-11-15T16:04:54.355Z,2024-11-15T16:04:54.355Z,54,
did:plc:wfwtfsq3jr66os5t2j6vw2jv,meghanjillg.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:wfwtfsq3jr66os5t2j6vw2jv/bafkreie67bbvonh7hfnawrhhkoisygvrrvton7csbz6j23vc3zpifzzqpu@jpeg,,It’s Meghan again,2024-02-11T12:33:01.331Z,2024-04-28T23:29:19.838Z,150,
did:plc:n676xhe7nwmjg3anxrzpjssv,fernandoreyc.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:n676xhe7nwmjg3anxrzpjssv/bafkreicix7pceb7lmod5w2a7bkhode4ijkiupy4fwincpo2mhcoz3zoroy@jpeg,"Galician economist based in Madrid.

Passionate about economics & business, science & technology, politics, psychology, health & nutrition, and fascinating insights.",Fernando Rey,2024-11-15T10:28:36.175Z,2024-11-16T08:14:13.805Z,354,
did:plc:krzfxnugm6lichhjpnq2fhnj,cruellaisdevine.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:krzfxnugm6lichhjpnq2fhnj/bafkreibloav5sjh6bpelbbyk2fqmlt6t45tnmeezjb7ilhmyp5tgu2zi6q@jpeg,"Read 👉 DemocracyInChains: ShadowNetwork: DarkMoney: Jesus&JohnWayne: Kochland: SonsOfWichita: TheFamily: CStreet
",Helen_5Calls,2023-09-15T19:02:38.711Z,2024-01-26T01:28:13.029Z,884,
did:plc:bhjgva6fbg4emuiyvgu5c52e,bspiesbutcher.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:bhjgva6fbg4emuiyvgu5c52e/bafkreidod6odvegi2jdcvlv5jph56pas7cimuim67fz5izurz33dwomovy@jpeg,"Political economist and sociologist @mqsociology.bsky.social Public finance, social policy, climate and inequality. Co-Director, Australian Basic Income Lab.",Ben Spies-Butcher,2023-09-17T12:31:35.843Z,2024-11-14T20:28:20.370Z,1437,
did:plc:7wu5whigjqxn62clfrbtdbol,soaziglebihan.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:7wu5whigjqxn62clfrbtdbol/bafkreichqunueuhugf3hdxypleoqp26e5hwnu2qne6hnlei53sb72w25gu@jpeg,"Professor of #Philosophy, University of Montana. Models, ecology/conservation, science and values. Strong interest in animal issues and philosophy of law. Working on a book on scientific understanding. PSA DEI Caucus Senior Co-Chair.
www.soaziglebihan.org",Soazig Le Bihan,2023-09-27T16:26:49.785Z,2024-11-23T19:16:52.008Z,2407,
did:plc:y5wyku2ydisegjkoaf3b3nxp,rehydratedraisin.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:y5wyku2ydisegjkoaf3b3nxp/bafkreicsizk7og6j7f2luz4gewyl5j45vd2tqo7kp6rtwdqxelzzvazbzu@jpeg,"Jolly Millenial. #crocheter🧶 #reader📚
Library supporter, dog lover🐶, cat lover🐱, Proud supporter of peoples of all kinds. anti-fascist, anti-hate, anti-intolerance.",Rasinator,2024-11-13T01:24:33.745Z,2024-11-24T04:04:08.208Z,109,
did:plc:yhubqpyoetsg3qfghv2gpoyh,belowthearctic.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:yhubqpyoetsg3qfghv2gpoyh/bafkreiffthffeg63icq3wftkk7h27z5oelcdlug7aekgkgrsre2xqxz6pa@jpeg,"Left-wing Norwegian millennial passionate about social and environmental justice, travel, crochet, books, history and politics! #freepalestine",,2024-11-18T09:27:21.286Z,2024-11-18T18:49:52.279Z,150,
did:plc:uubg4mz7dpf35e7g6n3buxa7,thejamiet.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:uubg4mz7dpf35e7g6n3buxa7/bafkreifqbwc3zu3axrsw4mj2mbta4vhd4qezipvrcf3vxok3kx2g6z7hue@jpeg,"🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸
✊🏿✊🏾✊🏽✊🏼❤️💛💜🏳️‍🌈🇾🇪🏴🚩
Ⓐ | No gods | No masters | Citizen of Nowhere
Enjoying every sandwich 
猿も木から落ちる",Jamie T,2023-12-04T22:51:03.337Z,2024-11-28T22:27:36.809Z,184,
did:plc:56rbzjbc4j7ligrf5aueg5kd,jsxena.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:56rbzjbc4j7ligrf5aueg5kd/bafkreig62wieivyqnn2rt2hkresrtjc4pj4utjulm63ggmwvenlyl6e4be@jpeg,"I have a great deal of faith in us, and always keep an eye out for those who add to the light. Skywalker!

Inhale calm Exhale joy!

Slava Ukraini 🇺🇦 No DMs please.",Jean ,2024-11-14T00:56:32.214Z,2024-11-27T14:22:03.309Z,2351,
did:plc:a7pt7g4kvjj56tklpzzpny7x,riniz.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:a7pt7g4kvjj56tklpzzpny7x/bafkreiezk73d2u6fuvrp5jncy5uqy46t6qimmsrirwx24h7o5ne3qzcbem@jpeg,,,2024-11-18T17:34:16.580Z,2024-11-18T17:34:16.580Z,12,
did:plc:m6a3rpp7woz6rdjftrgmiy4w,michelletp.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:m6a3rpp7woz6rdjftrgmiy4w/bafkreiggcmdi4xxw5pz6algbmqnceouxbbuqqrlzjtj6bq5ohzqtl3anda@jpeg,"Atheist, HCW 🦷 MPH student. 🍉",Michelle Petterson ,2023-08-03T09:11:53.705Z,2024-11-13T11:06:15.617Z,737,
did:plc:5yx43543ehpsnfvbvw6nmmrc,jamiemcdiarmid.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:5yx43543ehpsnfvbvw6nmmrc/bafkreidt3hm4otaaujqojlglhzizgtxyg5lqesuvxeekbsm6urar7xsaji@jpeg,"PhD Researcher in International Relations, Stirling University ( #Migration #Refugees #ClimateMigration #HumanRights #InternationalSecurity #Populism #Nationalism #IO’s). My PhD focuses on the EU's approach to refugee crises. 
Funded by 
ESRC & SGSSS",Jamie,2024-11-10T22:39:32.215Z,2024-11-20T00:44:05.003Z,904,
did:plc:kpiwj76p7fq4jddc3cvlyobt,jmgh.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:kpiwj76p7fq4jddc3cvlyobt/bafkreigbnmbmzgr22p3phaqvporzhnh6te4pp6b243gifxcgrjqgwlfdg4@jpeg,Retired RN/Clinical Nurse Specialist NICU/Peds ENT. No DM’s.,Jeanette Harrison,2024-02-10T03:28:09.855Z,2024-11-26T15:11:09.308Z,256,
did:plc:rnqaqsaslmvuvopjfqhjynse,louisoncf.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:rnqaqsaslmvuvopjfqhjynse/bafkreibqxsmgwt4uo3uprfkip5ewcqtaaxnvseohefuz2l76ny5g5lo5b4@jpeg,"AssProf of Economics doing ecological macro and political economy of social-ecological transformation. I eat croissants only in pairs, eating just one is too frustrating.",Louison Cahen-Fourot,2024-11-22T18:09:25.716Z,2024-11-23T17:01:06.609Z,210,
did:plc:qzwpsoscl4yl7nsgvkthifmu,madsmh.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:qzwpsoscl4yl7nsgvkthifmu/bafkreiecypv5nnijre6dka26dc7n34g3ntuapn2nx3vbkhb57pet44cyai@jpeg,,,2024-11-14T11:42:14.410Z,2024-11-14T11:42:14.410Z,64,
did:plc:2sxzuhska7ysolwiznid5seu,jenkoranian.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:2sxzuhska7ysolwiznid5seu/bafkreigm5fw4n5zfwqh4wiq4jwqbq7lpw4d4qabuopr53ord6g3z4pjz6u@jpeg,"Pleased to be in Scotland with Scots lass and a cheeky Pomeranian. Hols in Crete n Madeira often. Keen on Footy, Rugby and Cricket. Concerned about the state of politics and it's coverage in main stream media. ",Jenkoranian,2024-11-17T21:34:21.015Z,2024-11-18T15:10:04.780Z,95,
did:plc:6ayebaehh43ux75jmmidwyzp,cliffcurt13.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:6ayebaehh43ux75jmmidwyzp/bafkreiavv4ihgabp66ktou5bmh6nqqye6dsaqe4kvqxrf7kvmfqz5f322m@jpeg,,,2024-11-15T17:22:40.668Z,2024-11-15T17:22:40.668Z,13,
